608,9,59.6,9.9,80,39.03
608,10,10,71.3,34.92,100
608,11,52.8,14.4,74,50.45
608,12,0,100,25,100
608,13,40,40,78,82.1
608,14,12.4,55.8,50.45,74
608,15,100,0,100,48.79
608,16,0,100,48.79,100
608,17,53,9.4,80,27.94
608,18,0,98.6,67.26,98.67
608,19,49.6,7.6,80,20
608,20,30,30,58.5,61.57
608,21,40,40,82.1,78
608,22,9.4,53,27.94,80
609,1,99.8,0,100,34.92
609,2,0,80,20,80
609,3,30.6,29.4,61.57,58.5
609,4,50.8,32.6,98.67,67.26
609,5,40,40,80,80
609,6,100,0,100,25
609,7,30,30,60,60
609,8,0,80,39.03,80
609,9,80,0,80,39.03
609,10,0,100,34.92,100
609,11,74,0,74,50.45
609,12,0,100,25,100
609,13,40,40,78,82.1
609,14,24.4,38.2,50.45,74
609,15,100,0,100,48.79
609,16,0,100,48.79,100
609,17,80,0,80,27.94
609,18,40,40,67.26,98.67
609,19,79.8,0,80,20
609,20,30,30,58.5,61.57
609,21,40,40,82.1,78
609,22,0,80,27.94,80
701,1,30,24.4,100,34.92
701,2,15,20,20,80
701,3,35.2,25,61.57,58.5
701,4,40,40,98.67,67.26
701,5,45,35,80,80
701,6,20,20,100,25
701,7,35,25,60,60
701,8,24.8,29.1,39.03,80
701,9,20,29.2,80,39.03
701,10,24.4,30.1,34.92,100
701,11,30.6,29.5,74,50.45
701,12,20,20,25,100
701,13,40.8,39.1,78,82.1
701,14,30,30,50.45,74
701,15,30.2,34,100,48.79
701,16,31.8,34.8,48.79,100
701,17,24.2,19.4,80,27.94
701,18,40,40,67.26,98.67
701,19,16,16,80,20
701,20,30,30,58.5,61.57
701,21,45.2,35,82.1,78
701,22,19.2,25,27.94,80
702,1,25.88,25.88,100,34.92
702,2,16.2,15.1,20,80
702,3,29.4,30.5,61.57,58.5
702,4,34.8,43.5,98.67,67.26
702,5,40,40,80,80
702,6,20,20,100,25
702,7,30.8,29.2,60,60
702,8,27.6,23.4,39.03,80
702,9,33.8,22.5,80,39.03
702,10,25.88,25.88,34.92,100
702,11,30,30,74,50.45
702,12,20,20,25,100
702,13,35.4,44.8,78,82.1
702,14,30,30,50.45,74
702,15,32.79,32.79,100,48.79
702,16,33.2,31.9,48.79,100
702,17,20.7,20.7,80,27.94
702,18,40,40,67.26,98.67
702,19,16,16,80,20
702,20,30,30,58.5,61.57
702,21,40.6,39.4,82.1,78
702,22,20.7,20.7,27.94,80
703,1,25.88,25.88,100,34.92
703,2,12.6,29.6,20,80
703,3,30,30,61.57,58.5
703,4,40,40,98.67,67.26
703,5,40,40,80,80
703,6,20,20,100,25
703,7,30,30,60,60
703,8,26.23,26.23,39.03,80
703,9,26.23,26.23,80,39.03
703,10,20.8,40.4,34.92,100
703,11,30,30,74,50.45
703,12,20,20,25,100
703,13,40,40,78,82.1
703,14,30,30,50.45,74
703,15,32.79,32.79,100,48.79
703,16,30,38.5,48.79,100
703,17,20.4,20.8,80,27.94
703,18,40,40,67.26,98.67
703,19,20.4,14.9,80,20
703,20,30,30,58.5,61.57
703,21,40,40,82.1,78
703,22,20.7,20.7,27.94,80
704,1,48.4,18,100,34.92
704,2,16,16,20,80
704,3,30,30,61.57,58.5
704,4,69.8,19.6,98.67,67.26
704,5,30.8,49.2,80,80
704,6,20,20,100,25
704,7,37.6,22.4,60,60
704,8,20,39,39.03,80
704,9,28.6,25,80,39.03
704,10,15,57,34.92,100
704,11,30,30,74,50.45
704,12,12.6,49.6,25,100
704,13,40,40,78,82.1
704,14,30,30,50.45,74
704,15,39.8,29.3,100,48.79
704,16,26.6,45.4,48.79,100
704,17,21.8,20.3,80,27.94
704,18,30.2,54.3,67.26,98.67
704,19,16,16,80,20
704,20,30.8,29.1,58.5,61.57
704,21,50.2,30.3,82.1,78
704,22,19.6,23.8,27.94,80
706,1,70,10.4,100,34.92
706,2,0,80,20,80
706,3,30.6,29.4,61.57,58.5
706,4,69.6,19.8,98.67,67.26
706,5,24.8,55.2,80,80
706,6,100,0,100,25
706,7,30,30,60,60
706,8,14.8,49.6,39.03,80
706,9,50.6,14.3,80,39.03
706,10,14.4,58.7,34.92,100
706,11,49.2,16.9,74,50.45
706,12,0,100,25,100
706,13,35,45.2,78,82.1
706,14,19.8,44.9,50.45,74
706,15,60,19.5,100,48.79
706,16,17,65.1,48.79,100
706,17,50.8,10.1,80,27.94
706,18,20,69.3,67.26,98.67
706,19,60,5,80,20
706,20,30,30,58.5,61.57
706,21,50.4,30.1,82.1,78
706,22,0,80,27.94,80
707,1,80,6.9,100,34.92
707,2,2,72,20,80
707,3,30,30,61.57,58.5
707,4,40,40,98.67,67.26
707,5,40,40,80,80
707,6,88,3,100,25
707,7,30,30,60,60
707,8,4.6,70.5,39.03,80
707,9,73.8,3,80,39.03
707,10,12.2,65,34.92,100
707,11,30,30,74,50.45
707,12,5,80,25,100
707,13,16.6,64.6,78,82.1
707,14,10,59.3,50.45,74
707,15,90,4.8,100,48.79
707,16,20,59,48.79,100
707,17,74.2,2,80,27.94
707,18,25,62,67.26,98.67
707,19,72,2,80,20
707,20,30,30,58.5,61.57
707,21,40,40,82.1,78
707,22,2,74.2,27.94,80
708,1,34.8,22.7,100,34.92
708,2,0,80,20,80
708,3,32.4,27.7,61.57,58.5
708,4,26,49.5,98.67,67.26
708,5,59.4,20.5,80,80
708,6,100,0,100,25
708,7,31.6,28.4,60,60
708,8,28.2,22.2,39.03,80
708,9,32.2,23.3,80,39.03
708,10,0,100,34.92,100
708,11,39.8,23.3,74,50.45
708,12,0,100,25,100
708,13,36.6,43.5,78,82.1
708,14,15.8,50.8,50.45,74
708,15,100,0,100,48.79
708,16,0,100,48.79,100
708,17,24.6,19.3,80,27.94
708,18,0,98.6,67.26,98.67
708,19,80,0,80,20
708,20,25.4,34.8,58.5,61.57
708,21,49.6,30.8,82.1,78
708,22,1.6,75.4,27.94,80
801,1,30.2,24.3,100,34.92
801,2,7,52,20,80
801,3,30,30,61.57,58.5
801,4,41.4,39,98.67,67.26
801,5,30.2,49.8,80,80
801,6,25.8,18.5,100,25
801,7,30,30,60,60
801,8,14.6,50,39.03,80
801,9,18.4,30,80,39.03
801,10,14,59.9,34.92,100
801,11,30,30,74,50.45
801,12,0,100,25,100
801,13,40,40,78,82.1
801,14,30,30,50.45,74
801,15,30,34.1,100,48.79
801,16,14.6,70,48.79,100
801,17,50.2,10.4,80,27.94
801,18,29.8,54.9,67.26,98.67
801,19,20,15,80,20
801,20,30,30,58.5,61.57
801,21,19,59.9,82.1,78
801,22,10.6,49.6,27.94,80
802,1,25.88,25.88,100,34.92
802,2,15,20,20,80
802,3,30,30,61.57,58.5
802,4,40,40,98.67,67.26
802,5,40,40,80,80
802,6,20,20,100,25
802,7,30,30,60,60
802,8,26.23,26.23,39.03,80
802,9,26.2,26.2,80,39.03
802,10,25.88,25.88,34.92,100
802,11,30,30,74,50.45
802,12,20,20,25,100
802,13,40,40,78,82.1
802,14,30,30,50.45,74
802,15,32.79,32.79,100,48.79
802,16,32.79,32.79,48.79,100
802,17,20.7,20.7,80,27.94
802,18,40,40,67.26,98.67
802,19,16,16,80,20
802,20,30,30,58.5,61.57
802,21,40,40,82.1,78
802,22,20.7,20.7,27.94,80
803,1,30,24.4,100,34.92
803,2,16,16,20,80
803,3,30,30,61.57,58.5
803,4,50,33.1,98.67,67.26
803,5,50,30,80,80
803,6,20,20,100,25
803,7,30,30,60,60
803,8,26.23,26.23,39.03,80
803,9,26.23,26.23,80,39.03
803,10,25.88,25.88,34.92,100
803,11,30,30,74,50.45
803,12,20,20,25,100
803,13,30.4,50.1,78,82.1
803,14,30,30,50.45,74
803,15,32.79,32.79,100,48.79
803,16,30,38.5,48.79,100
803,17,20.7,20.7,80,27.94
803,18,33,50.2,67.26,98.67
803,19,16,16,80,20
803,20,30,30,58.5,61.57
803,21,29.4,50,82.1,78
803,22,20.7,20.7,27.94,80
804,1,26.8,25.5,100,34.92
804,2,16,16,20,80
804,3,30,30,61.57,58.5
804,4,40,40,98.67,67.26
804,5,49,31,80,80
804,6,37,15.7,100,25
804,7,34,26,60,60
804,8,26.8,25,39.03,80
804,9,56.6,11.4,80,39.03
804,10,25.6,26.7,34.92,100
804,11,31.6,28.9,74,50.45
804,12,20.4,18.4,25,100
804,13,40,40,78,82.1
804,14,30,30,50.45,74
804,15,32.79,32.79,100,48.79
804,16,30.4,37.6,48.79,100
804,17,21.8,20.3,80,27.94
804,18,40,40,67.26,98.67
804,19,16,16,80,20
804,20,30,30,58.5,61.57
804,21,40.8,39.2,82.1,78
804,22,20.7,20.7,27.94,80
806,1,31.6,23.8,100,34.92
806,2,15.4,18.4,20,80
806,3,33.2,26.9,61.57,58.5
806,4,42.8,38,98.67,67.26
806,5,35.4,44.6,80,80
806,6,20,20,100,25
806,7,41.4,18.5,60,60
806,8,14.6,50,39.03,80
806,9,27.2,25.7,80,39.03
806,10,26.2,24.9,34.92,100
806,11,31,29.3,74,50.45
806,12,20,20,25,100
806,13,29.2,51.3,78,82.1
806,14,28,32.9,50.45,74
806,15,79.2,10.1,100,48.79
806,16,32.79,32.79,48.79,100
806,17,17.4,21.8,80,27.94
806,18,40.6,39.1,67.26,98.67
806,19,16,16,80,20
806,20,51.2,7.6,58.5,61.57
806,21,40,40,82.1,78
806,22,20.7,20.7,27.94,80
807,1,100,0,100,34.92
807,2,0,80,20,80
807,3,30,30,61.57,58.5
807,4,84,10,98.67,67.26
807,5,40,40,80,80
807,6,99.8,0,100,25
807,7,30,30,60,60
807,8,0,80,39.03,80
807,9,80,0,80,39.03
807,10,0,100,34.92,100
807,11,59.8,9.6,74,50.45
807,12,0,100,25,100
807,13,35.2,45,78,82.1
807,14,6,65.2,50.45,74
807,15,99.8,0,100,48.79
807,16,0,100,48.79,100
807,17,80,0,80,27.94
807,18,5,91.3,67.26,98.67
807,19,80,0,80,20
807,20,29,31,58.5,61.57
807,21,45,35.2,82.1,78
807,22,0,80,27.94,80
808,1,100,0,100,34.92
808,2,0,80,20,80
808,3,0,58.5,61.57,58.5
808,4,40.6,39.5,98.67,67.26
808,5,40,40,80,80
808,6,100,0,100,25
808,7,30,30,60,60
808,8,9.2,61.1,39.03,80
808,9,54.8,12.2,80,39.03
808,10,0,100,34.92,100
808,11,50.6,15.9,74,50.45
808,12,0,100,25,100
808,13,34.6,45.6,78,82.1
808,14,13.2,54.6,50.45,74
808,15,70,14.6,100,48.79
808,16,0,100,48.79,100
808,17,80,0,80,27.94
808,18,34,48.8,67.26,98.67
808,19,80,0,80,20
808,20,30,30,58.5,61.57
808,21,40,40,82.1,78
808,22,0,80,27.94,80
810,1,100,0,100,34.92
810,2,0,80,20,80
810,3,30,30,61.57,58.5
810,4,98.67,0,98.67,67.26
810,5,40,40,80,80
810,6,100,0,100,25
810,7,30,30,60,60
810,8,0,80,39.03,80
810,9,80,0,80,39.03
810,10,0,100,34.92,100
810,11,74,0,74,50.45
810,12,0,100,25,100
810,13,40,40,78,82.1
810,14,0,74,50.45,74
810,15,99.8,0,100,48.79
810,16,0,100,48.79,100
810,17,80,0,80,27.94
810,18,0,98.6,67.26,98.67
810,19,80,0,80,20
810,20,30,30,58.5,61.57
810,21,40,40,82.1,78
810,22,0,80,27.94,80
901,1,42.6,20,100,34.92
901,2,10,40,20,80
901,3,30,30,61.57,58.5
901,4,69.2,20,98.67,67.26
901,5,40,40,80,80
901,6,39.6,15.1,100,25
901,7,30,30,60,60
901,8,10,59.5,39.03,80
901,9,55.4,12,80,39.03
901,10,14,59.9,34.92,100
901,11,52,15,74,50.45
901,12,10,60,25,100
901,13,40,40,78,82.1
901,14,15.8,50.8,50.45,74
901,15,70.4,14.4,100,48.79
901,16,20.4,58.1,48.79,100
901,17,42.8,12.9,80,27.94
901,18,26.6,59.6,67.26,98.67
901,19,39.8,10,80,20
901,20,26.4,33.7,58.5,61.57
901,21,40,40,82.1,78
901,22,10.6,49.6,27.94,80
902,1,100,0,100,34.92
902,2,0,80,20,80
902,3,30,30,61.57,58.5
902,4,62.4,24.7,98.67,67.26
902,5,40,40,80,80
902,6,60,10,100,25
902,7,30,30,60,60
902,8,0,80,39.03,80
902,9,80,0,80,39.03
902,10,19.4,44.4,34.92,100
902,11,50.4,16,74,50.45
902,12,5.2,79.2,25,100
902,13,40,40,78,82.1
902,14,20,44.6,50.45,74
902,15,70.2,14.5,100,48.79
902,16,10,79.5,48.79,100
902,17,50.8,10.1,80,27.94
902,18,20.2,69,67.26,98.67
902,19,60,5,80,20
902,20,30,30,58.5,61.57
902,21,40,40,82.1,78
902,22,10.4,50.2,27.94,80
903,1,100,0,100,34.92
903,2,0,80,20,80
903,3,30,30,61.57,58.5
903,4,60,26.3,98.67,67.26
903,5,40,40,80,80
903,6,100,0,100,25
903,7,30,30,60,60
903,8,10,59.5,39.03,80
903,9,60,9.7,80,39.03
903,10,0,100,34.92,100
903,11,44.4,20.1,74,50.45
903,12,0,100,25,100
903,13,21,60,78,82.1
903,14,9.4,60.2,50.45,74
903,15,100,0,100,48.79
903,16,0,100,48.79,100
903,17,51.2,10,80,27.94
903,18,0,98.67,67.26,98.67
903,19,60,5,80,20
903,20,30,30,58.5,61.57
903,21,40,40,82.1,78
903,22,10,51.3,27.94,80
904,1,65.2,12.1,100,34.92
904,2,5,60,20,80
904,3,30,30,61.57,58.5
904,4,54.6,30,98.67,67.26
904,5,40,40,80,80
904,6,59.2,10.2,100,25
904,7,30,30,60,60
904,8,10,59.5,39.03,80
904,9,49.2,15,80,39.03
904,10,10,71.3,34.92,100
904,11,44.8,19.9,74,50.45
904,12,5,80,25,100
904,13,34.4,45.8,78,82.1
904,14,23.8,39,50.45,74
904,15,64,17.5,100,48.79
904,16,19.4,60.2,48.79,100
904,17,50.4,10.3,80,27.94
904,18,33.2,49.9,67.26,98.67
904,19,55.4,6.1,80,20
904,20,30.8,29.1,58.5,61.57
904,21,40.8,39.2,82.1,78
904,22,10.4,50.2,27.94,80
906,1,100,0,100,34.92
906,2,9.8,40.8,20,80
906,3,30,30,61.57,58.5
906,4,40,40,98.67,67.26
906,5,40,40,80,80
906,6,100,0,100,25
906,7,30,30,60,60
906,8,24,30.8,39.03,80
906,9,30.4,24.2,80,39.03
906,10,0,100,34.92,100
906,11,30.8,29.4,74,50.45
906,12,20,20,25,100
906,13,40,40,78,82.1
906,14,30,30,50.45,74
906,15,40,29.2,100,48.79
906,16,29.2,40.1,48.79,100
906,17,20.7,20.7,80,27.94
906,18,40,40,67.26,98.67
906,19,80,0,80,20
906,20,30,30,58.5,61.57
906,21,40,40,82.1,78
906,22,20.7,20.7,27.94,80
907,1,40,20.9,100,34.92
907,2,12,32,20,80
907,3,30,30,61.57,58.5
907,4,50,33.1,98.67,67.26
907,5,40,40,80,80
907,6,40,15,100,25
907,7,30,30,60,60
907,8,23.4,32,39.03,80
907,9,30,24.3,80,39.03
907,10,20.6,41,34.92,100
907,11,30,30,74,50.45
907,12,15,40,25,100
907,13,40,40,78,82.1
907,14,28.6,32,50.45,74
907,15,40,29.2,100,48.79
907,16,27.8,43,48.79,100
907,17,35,15.7,80,27.94
907,18,38.6,42,67.26,98.67
907,19,34,11.5,80,20
907,20,30,30,58.5,61.57
907,21,40,40,82.1,78
907,22,16.4,33,27.94,80
908,1,70.2,10.4,100,34.92
908,2,0,80,20,80
908,3,19.8,39.6,61.57,58.5
908,4,60.2,26.2,98.67,67.26
908,5,25.6,54.4,80,80
908,6,60.2,9.9,100,25
908,7,19.6,40.4,60,60
908,8,15,49.2,39.03,80
908,9,50,14.6,80,39.03
908,10,10,71.3,34.92,100
908,11,45.4,19.5,74,50.45
908,12,0,100,25,100
908,13,19.4,61.6,78,82.1
908,14,19.2,45.8,50.45,74
908,15,57.4,20.7,100,48.79
908,16,19,61,48.79,100
908,17,50.8,10.1,80,27.94
908,18,19.8,69.6,67.26,98.67
908,19,40,10,80,20
908,20,20.2,40.3,58.5,61.57
908,21,29.6,49.8,82.1,78
908,22,10,51.3,27.94,80
910,1,25.88,25.88,100,34.92
910,2,16,16,20,80
910,3,30,30,61.57,58.5
910,4,36.6,42.3,98.67,67.26
910,5,37.8,42.2,80,80
910,6,31,17.2,100,25
910,7,30,30,60,60
910,8,25,28.7,39.03,80
910,9,30.4,24.2,80,39.03
910,10,24.2,30.7,34.92,100
910,11,30,30,74,50.45
910,12,17.6,29.6,25,100
910,13,40,40,78,82.1
910,14,25.6,36.4,50.45,74
910,15,39.8,29.3,100,48.79
910,16,28.6,41.3,48.79,100
910,17,22.2,20.1,80,27.94
910,18,37.4,43.8,67.26,98.67
910,19,25.2,13.7,80,20
910,20,30.6,29.3,58.5,61.57
910,21,44.8,35.4,82.1,78
910,22,19.8,23.3,27.94,80
1001,1,100,0,100,34.92
1001,2,0,80,20,80
1001,3,30,30,61.57,58.5
1001,4,40,40,98.67,67.26
1001,5,40,40,80,80
1001,6,99.8,0,100,25
1001,7,30,30,60,60
1001,8,0,80,39.03,80
1001,9,80,0,80,39.03
1001,10,0,100,34.92,100
1001,11,74,0,74,50.45
1001,12,0,100,25,100
1001,13,40,40,78,82.1
1001,14,0,74,50.45,74
1001,15,99.8,0,100,48.79
1001,16,0,100,48.79,100
1001,17,80,0,80,27.94
1001,18,0,98.6,67.26,98.67
1001,19,80,0,80,20
1001,20,30,30,58.5,61.57
1001,21,40,40,82.1,78
1001,22,0,80,27.94,80
1002,1,42.6,20,100,34.92
1002,2,0,80,20,80
1002,3,19.4,40,61.57,58.5
1002,4,68.8,20.3,98.67,67.26
1002,5,60,20,80,80
1002,6,100,0,100,25
1002,7,40,20,60,60
1002,8,0,80,39.03,80
1002,9,69.6,5,80,39.03
1002,10,2.6,92.5,34.92,100
1002,11,60,9.5,74,50.45
1002,12,13.2,47.2,25,100
1002,13,14.4,66.9,78,82.1
1002,14,8.2,61.9,50.45,74
1002,15,100,0,100,48.79
1002,16,4.4,90.9,48.79,100
1002,17,70.2,3.4,80,27.94
1002,18,9.8,84.3,67.26,98.67
1002,19,60.2,4.9,80,20
1002,20,5.8,55.4,58.5,61.57
1002,21,70.6,10.9,82.1,78
1002,22,2.6,72.5,27.94,80
1003,1,25.88,25.88,100,34.92
1003,2,10,40,20,80
1003,3,30,30,61.57,58.5
1003,4,40,40,98.67,67.26
1003,5,40,40,80,80
1003,6,59.8,10,100,25
1003,7,30,30,60,60
1003,8,26.23,26.23,39.03,80
1003,9,26.23,26.23,80,39.03
1003,10,24.8,28.9,34.92,100
1003,11,30,30,74,50.45
1003,12,15,40,25,100
1003,13,40,40,78,82.1
1003,14,30,30,50.45,74
1003,15,32.79,32.79,100,48.79
1003,16,29.6,39.3,48.79,100
1003,17,20.7,20.7,80,27.94
1003,18,40,40,67.26,98.67
1003,19,16,16,80,20
1003,20,30,30,58.5,61.57
1003,21,40,40,82.1,78
1003,22,20.7,20.7,27.94,80
1006,1,100,0,100,34.92
1006,2,6,56,20,80
1006,3,51,10,61.57,58.5
1006,4,98.6,0,98.67,67.26
1006,5,40,40,80,80
1006,6,100,0,100,25
1006,7,30,30,60,60
1006,8,20,39,39.03,80
1006,9,39,20,80,39.03
1006,10,0,100,34.92,100
1006,11,42.6,21.4,74,50.45
1006,12,0,100,25,100
1006,13,40,40,78,82.1
1006,14,21.6,42.3,50.45,74
1006,15,100,0,100,48.79
1006,16,0,100,48.79,100
1006,17,20.7,20.7,80,27.94
1006,18,40,40,67.26,98.67
1006,19,80,0,80,20
1006,20,30,30,58.5,61.57
1006,21,40,40,82.1,78
1006,22,0,80,27.94,80
1007,1,74.2,9,100,34.92
1007,2,0,80,20,80
1007,3,30,30,61.57,58.5
1007,4,59.8,26.5,98.67,67.26
1007,5,40,40,80,80
1007,6,80,5,100,25
1007,7,30,30,60,60
1007,8,12.8,53.7,39.03,80
1007,9,53.6,12.8,80,39.03
1007,10,0,100,34.92,100
1007,11,46.4,18.8,74,50.45
1007,12,0,100,25,100
1007,13,40,40,78,82.1
1007,14,19,46.1,50.45,74
1007,15,60.4,19.3,100,48.79
1007,16,17,65.1,48.79,100
1007,17,50.2,10.4,80,27.94
1007,18,30,54.6,67.26,98.67
1007,19,48,8,80,20
1007,20,30,30,58.5,61.57
1007,21,40,40,82.1,78
1007,22,10,51.3,27.94,80
1008,1,25.88,25.88,100,34.92
1008,2,0,80,20,80
1008,3,30,30,61.57,58.5
1008,4,54.6,30,98.67,67.26
1008,5,39.2,40.8,80,80
1008,6,100,0,100,25
1008,7,30,30,60,60
1008,8,0,80,39.03,80
1008,9,80,0,80,39.03
1008,10,0,100,34.92,100
1008,11,40.4,22.9,74,50.45
1008,12,0,100,25,100
1008,13,39.2,40.8,78,82.1
1008,14,19.8,44.9,50.45,74
1008,15,59,20,100,48.79
1008,16,20,59,48.79,100
1008,17,80,0,80,27.94
1008,18,19.8,69.6,67.26,98.67
1008,19,80,0,80,20
1008,20,30,30,58.5,61.57
1008,21,40,40,82.1,78
1008,22,0,80,27.94,80
1009,1,100,0,100,34.92
1009,2,0,80,20,80
1009,3,30,30,61.57,58.5
1009,4,84,10,98.67,67.26
1009,5,40,40,80,80
1009,6,100,0,100,25
1009,7,30,30,60,60
1009,8,0,80,39.03,80
1009,9,80,0,80,39.03
1009,10,7,79.9,34.92,100
1009,11,59.2,10,74,50.45
1009,12,0,100,25,100
1009,13,40,40,78,82.1
1009,14,30,30,50.45,74
1009,15,100,0,100,48.79
1009,16,10,79.5,48.79,100
1009,17,80,0,80,27.94
1009,18,19.4,70.2,67.26,98.67
1009,19,80,0,80,20
1009,20,30,30,58.5,61.57
1009,21,40,40,82.1,78
1009,22,0,80,27.94,80
1010,1,25.88,25.88,100,34.92
1010,2,5,60,20,80
1010,3,30,30,61.57,58.5
1010,4,40,40,98.67,67.26
1010,5,25.2,54.8,80,80
1010,6,20,20,100,25
1010,7,25.2,34.8,60,60
1010,8,0,80,39.03,80
1010,9,26.23,26.23,80,39.03
1010,10,25.88,25.88,34.92,100
1010,11,30,30,74,50.45
1010,12,12.4,50.4,25,100
1010,13,35.2,45,78,82.1
1010,14,19.6,45.2,50.45,74
1010,15,33.8,32.3,100,48.79
1010,16,32.79,32.79,48.79,100
1010,17,40.4,13.8,80,27.94
1010,18,40,40,67.26,98.67
1010,19,40,10,80,20
1010,20,30,30,58.5,61.57
1010,21,40,40,82.1,78
1010,22,19.2,25,27.94,80
1101,1,43.2,19.8,100,34.92
1101,2,10,40,20,80
1101,3,30.6,29.4,61.57,58.5
1101,4,42.6,38.2,98.67,67.26
1101,5,40,40,80,80
1101,6,40,15,100,25
1101,7,30,30,60,60
1101,8,20,39,39.03,80
1101,9,39,20,80,39.03
1101,10,19.4,44.4,34.92,100
1101,11,30,30,74,50.45
1101,12,19,24,25,100
1101,13,58.2,20.8,78,82.1
1101,14,19.2,45.8,50.45,74
1101,15,59,20,100,48.79
1101,16,20,59,48.79,100
1101,17,22.6,20,80,27.94
1101,18,20.2,69,67.26,98.67
1101,19,20,15,80,20
1101,20,20,40.5,58.5,61.57
1101,21,61,20,82.1,78
1101,22,20,22.7,27.94,80
1103,1,36.2,22.2,100,34.92
1103,2,16,16,20,80
1103,3,38.4,22,61.57,58.5
1103,4,40,40,98.67,67.26
1103,5,40,40,80,80
1103,6,20,20,100,25
1103,7,30,30,60,60
1103,8,26.23,26.23,39.03,80
1103,9,24.6,27,80,39.03
1103,10,25,28.4,34.92,100
1103,11,30,30,74,50.45
1103,12,20,20,25,100
1103,13,44.8,34.9,78,82.1
1103,14,30,30,50.45,74
1103,15,36.2,31.1,100,48.79
1103,16,32.79,32.79,48.79,100
1103,17,20.7,20.7,80,27.94
1103,18,40,40,67.26,98.67
1103,19,16,16,80,20
1103,20,29.4,30.6,58.5,61.57
1103,21,40,40,82.1,78
1103,22,20.4,21.5,27.94,80
1104,1,67.6,11.3,100,34.92
1104,2,3.2,67.2,20,80
1104,3,25,34.7,61.57,58.5
1104,4,47.4,34.9,98.67,67.26
1104,5,70.4,9.5,80,80
1104,6,50,12.5,100,25
1104,7,47.6,12.4,60,60
1104,8,25.8,27.1,39.03,80
1104,9,80,0,80,39.03
1104,10,25.2,27.8,34.92,100
1104,11,50.4,16,74,50.45
1104,12,21.2,15.1,25,100
1104,13,0,82.1,78,82.1
1104,14,19.8,44.9,50.45,74
1104,15,70.8,14.2,100,48.79
1104,16,0,100,48.79,100
1104,17,22.6,20,80,27.94
1104,18,58,13.5,67.26,98.67
1104,19,64.8,3.7,80,20
1104,20,33.2,26.6,58.5,61.57
1104,21,75.6,6.1,82.1,78
1104,22,20.4,21.5,27.94,80
1105,1,24,26.5,100,34.92
1105,2,10,40,20,80
1105,3,44.8,15.9,61.57,58.5
1105,4,24.4,50.6,98.67,67.26
1105,5,40.2,39.8,80,80
1105,6,20,20,100,25
1105,7,40,20,60,60
1105,8,21,36.9,39.03,80
1105,9,49.4,14.9,80,39.03
1105,10,24.4,30.1,34.92,100
1105,11,15.2,40,74,50.45
1105,12,10,60,25,100
1105,13,40,40,78,82.1
1105,14,30,30,50.45,74
1105,15,20,39,100,48.79
1105,16,24.2,50.4,48.79,100
1105,17,24.8,19.2,80,27.94
1105,18,39.8,40.2,67.26,98.67
1105,19,39.8,10,80,20
1105,20,30,30,58.5,61.57
1105,21,40,40,82.1,78
1105,22,10,51.3,27.94,80
1201,1,42.6,20,100,34.92
1201,2,10,40,20,80
1201,3,30,30,61.57,58.5
1201,4,54.6,30,98.67,67.26
1201,5,40,40,80,80
1201,6,59.8,10,100,25
1201,7,30,30,60,60
1201,8,10,59.5,39.03,80
1201,9,57.8,10.8,80,39.03
1201,10,10.2,70.7,34.92,100
1201,11,34.8,26.7,74,50.45
1201,12,6.2,75.2,25,100
1201,13,35,45.2,78,82.1
1201,14,16,50.5,50.45,74
1201,15,59.6,19.7,100,48.79
1201,16,17,65.1,48.79,100
1201,17,49.4,10.6,80,27.94
1201,18,35,47.3,67.26,98.67
1201,19,40,10,80,20
1201,20,30,30,58.5,61.57
1201,21,40,40,82.1,78
1201,22,10,51.3,27.94,80
1202,1,70.4,10.3,100,34.92
1202,2,9.2,43.2,20,80
1202,3,51,10,61.57,58.5
1202,4,40,40,98.67,67.26
1202,5,40,40,80,80
1202,6,59.6,10.1,100,25
1202,7,50,10,60,60
1202,8,10.6,58.2,39.03,80
1202,9,59.2,10.1,80,39.03
1202,10,12.2,65,34.92,100
1202,11,56.2,12.1,74,50.45
1202,12,10.2,59.2,25,100
1202,13,40,40,78,82.1
1202,14,11.8,56.6,50.45,74
1202,15,54.8,22,100,48.79
1202,16,19.2,60.6,48.79,100
1202,17,31.4,16.9,80,27.94
1202,18,10.6,83.1,67.26,98.67
1202,19,22.6,14.3,80,20
1202,20,10.8,50.2,58.5,61.57
1202,21,70.2,11.3,82.1,78
1202,22,11,48.5,27.94,80
1203,1,42,20.2,100,34.92
1203,2,10.6,37.6,20,80
1203,3,50.4,10.6,61.57,58.5
1203,4,40,40,98.67,67.26
1203,5,40,40,80,80
1203,6,40.4,14.9,100,25
1203,7,35,25,60,60
1203,8,20.4,38.1,39.03,80
1203,9,39,20,80,39.03
1203,10,22,37,34.92,100
1203,11,38,24.5,74,50.45
1203,12,8,68,25,100
1203,13,40.8,39.1,78,82.1
1203,14,26.8,34.6,50.45,74
1203,15,52.8,23,100,48.79
1203,16,17.4,64.3,48.79,100
1203,17,45,12.2,80,27.94
1203,18,35.2,47,67.26,98.67
1203,19,38.8,10.3,80,20
1203,20,28.8,31.2,58.5,61.57
1203,21,42,38.1,82.1,78
1203,22,15.6,35.3,27.94,80
1204,1,60,13.9,100,34.92
1204,2,9.2,43.2,20,80
1204,3,30,30,61.57,58.5
1204,4,40,40,98.67,67.26
1204,5,40,40,80,80
1204,6,60,10,100,25
1204,7,30,30,60,60
